date,sst,sst_clim,sst_ano
1979-01-01,19.610016,19.991547,-0.38153076
1979-01-02,19.534363,19.963135,-0.42877197
1979-01-03,19.48941,19.934845,-0.44543457
1979-01-04,19.463806,19.906677,-0.4428711
1979-01-05,19.458252,19.878754,-0.4205017
1979-01-06,19.463654,19.851074,-0.38742065
1979-01-07,19.470886,19.8237,-0.35281372
1979-01-08,19.470856,19.796692,-0.32583618
1979-01-09,19.463745,19.770142,-0.30639648
1979-01-10,19.451355,19.74411,-0.29275513
1979-01-11,19.427216,19.718597,-0.29138184
1979-01-12,19.384827,19.693665,-0.3088379
1979-01-13,19.317719,19.669403,-0.35168457
1979-01-14,19.239288,19.645782,-0.40649414
1979-01-15,19.168304,19.622864,-0.45455933
1979-01-16,19.106384,19.600616,-0.49423218
1979-01-17,19.055115,19.579102,-0.5239868
1979-01-18,19.016144,19.558258,-0.54211426
1979-01-19,18.993011,19.538116,-0.545105
1979-01-20,18.98764,19.518616,-0.53097534
1979-01-21,18.999512,19.499725,-0.5002136
1979-01-22,19.028076,19.481445,-0.45336914
1979-01-23,19.072815,19.463715,-0.39089966
1979-01-24,19.106873,19.446503,-0.33963013
1979-01-25,19.1138,19.429749,-0.3159485
1979-01-26,19.108673,19.413391,-0.30471802
1979-01-27,19.106598,19.39743,-0.29083252
1979-01-28,19.122711,19.381805,-0.25909424
1979-01-29,19.13153,19.366486,-0.23495483
1979-01-30,19.112274,19.35147,-0.23919678
1979-01-31,19.086853,19.33667,-0.2498169
1979-02-01,19.077148,19.322113,-0.2449646
1979-02-02,19.105042,19.30777,-0.20272827
1979-02-03,19.157654,19.29367,-0.13601685
1979-02-04,19.20462,19.279785,-0.075164795
1979-02-05,19.241852,19.266174,-0.02432251
1979-02-06,19.265259,19.252777,0.012481689
1979-02-07,19.270752,19.239685,0.031066895
1979-02-08,19.250458,19.226898,0.02355957
1979-02-09,19.206085,19.214417,-0.008331299
1979-02-10,19.147552,19.202332,-0.054779053
1979-02-11,19.084808,19.190643,-0.10583496
1979-02-12,19.027771,19.179413,-0.15164185
1979-02-13,19.002106,19.16864,-0.16653442
1979-02-14,19.011658,19.158386,-0.14672852
1979-02-15,19.033325,19.148651,-0.11532593
1979-02-16,19.043945,19.139496,-0.09555054
1979-02-17,19.020386,19.13095,-0.110565186
1979-02-18,18.97345,19.123016,-0.14956665
1979-02-19,18.929047,19.115692,-0.18664551
1979-02-20,18.886414,19.10904,-0.22262573
1979-02-21,18.844849,19.103058,-0.25820923
1979-02-22,18.80362,19.097748,-0.29412842
1979-02-23,18.778076,19.09311,-0.31503296
1979-02-24,18.778229,19.089142,-0.3109131
1979-02-25,18.79483,19.085846,-0.29101562
1979-02-26,18.818726,19.083221,-0.26449585
1979-02-27,18.840607,19.081238,-0.2406311
1979-02-28,18.858093,19.079926,-0.22183228
1979-03-01,18.873169,19.079224,-0.20605469
1979-03-02,18.882965,19.079163,-0.19619751
1979-03-03,18.884521,19.079681,-0.19515991
1979-03-04,18.87497,19.08078,-0.20581055
1979-03-05,18.861969,19.082458,-0.2204895
1979-03-06,18.852081,19.084656,-0.23257446
1979-03-07,18.839935,19.087341,-0.247406
1979-03-08,18.820312,19.090546,-0.27023315
1979-03-09,18.787964,19.094177,-0.30621338
1979-03-10,18.760376,19.098236,-0.3378601
1979-03-11,18.7518,19.102692,-0.3508911
1979-03-12,18.751343,19.107513,-0.35617065
1979-03-13,18.748077,19.11267,-0.3645935
1979-03-14,18.73111,19.118103,-0.3869934
1979-03-15,18.706879,19.12384,-0.41696167
1979-03-16,18.690277,19.129791,-0.43951416
1979-03-17,18.683228,19.135986,-0.4527588
1979-03-18,18.687347,19.142334,-0.45498657
1979-03-19,18.704498,19.148865,-0.44436646
1979-03-20,18.728638,19.155548,-0.4269104
1979-03-21,18.754547,19.162354,-0.4078064
1979-03-22,18.784485,19.169312,-0.38482666
1979-03-23,18.821075,19.176392,-0.35531616
1979-03-24,18.866638,19.183594,-0.31695557
1979-03-25,18.907288,19.190979,-0.2836914
1979-03-26,18.931244,19.198486,-0.26724243
1979-03-27,18.943665,19.206207,-0.26254272
1979-03-28,18.94989,19.214111,-0.2642212
1979-03-29,18.955109,19.22232,-0.2672119
1979-03-30,18.949768,19.230774,-0.28100586
1979-03-31,18.931152,19.239594,-0.30844116
1979-04-01,18.91452,19.24878,-0.33425903
1979-04-02,18.91507,19.258423,-0.34335327
1979-04-03,18.947968,19.268524,-0.32055664
1979-04-04,19.00592,19.279175,-0.2732544
1979-04-05,19.068726,19.290375,-0.22164917
1979-04-06,19.131317,19.302216,-0.17089844
1979-04-07,19.188599,19.314697,-0.12609863
1979-04-08,19.235596,19.32785,-0.09225464
1979-04-09,19.260162,19.341736,-0.08157349
1979-04-10,19.259094,19.356354,-0.09725952
1979-04-11,19.240509,19.371704,-0.13119507
1979-04-12,19.212585,19.387787,-0.17520142
1979-04-13,19.18335,19.404602,-0.22125244
1979-04-14,19.164703,19.42212,-0.25741577
1979-04-15,19.161285,19.440338,-0.27905273
1979-04-16,19.170563,19.459198,-0.28863525
1979-04-17,19.18991,19.478699,-0.28878784
1979-04-18,19.216888,19.498749,-0.28186035
1979-04-19,19.253357,19.519348,-0.2659912
1979-04-20,19.297882,19.540436,-0.24255371
1979-04-21,19.342712,19.56192,-0.21920776
1979-04-22,19.380127,19.583832,-0.20370483
1979-04-23,19.402344,19.606049,-0.20370483
1979-04-24,19.406342,19.62857,-0.222229
1979-04-25,19.398682,19.651367,-0.25268555
1979-04-26,19.385834,19.674347,-0.28851318
1979-04-27,19.374237,19.69754,-0.32330322
1979-04-28,19.370514,19.720917,-0.35040283
1979-04-29,19.381317,19.744415,-0.36309814
1979-04-30,19.406738,19.768097,-0.36135864
1979-05-01,19.44336,19.7919,-0.34854126
1979-05-02,19.487366,19.815857,-0.3284912
1979-05-03,19.535156,19.839996,-0.3048401
1979-05-04,19.570038,19.864319,-0.294281
1979-05-05,19.58844,19.888824,-0.30038452
1979-05-06,19.605988,19.913574,-0.30758667
1979-05-07,19.638458,19.938568,-0.30010986
1979-05-08,19.701538,19.963867,-0.2623291
1979-05-09,19.780304,19.98944,-0.20913696
1979-05-10,19.850128,20.01535,-0.16522217
1979-05-11,19.913086,20.041626,-0.12854004
1979-05-12,19.971313,20.068237,-0.09692383
1979-05-13,20.026794,20.095276,-0.068481445
1979-05-14,20.07434,20.12268,-0.048339844
1979-05-15,20.10611,20.150482,-0.04437256
1979-05-16,20.120178,20.17871,-0.058532715
1979-05-17,20.11496,20.207367,-0.09240723
1979-05-18,20.088531,20.23639,-0.14785767
1979-05-19,20.063995,20.265839,-0.20184326
1979-05-20,20.05899,20.295685,-0.23669434
1979-05-21,20.063019,20.325897,-0.26287842
1979-05-22,20.06543,20.356476,-0.29104614
1979-05-23,20.05545,20.387451,-0.33200073
1979-05-24,20.051666,20.418762,-0.36709595
1979-05-25,20.0737,20.45044,-0.3767395
1979-05-26,20.112274,20.482452,-0.37017822
1979-05-27,20.158386,20.514832,-0.3564453
1979-05-28,20.202759,20.547546,-0.3447876
1979-05-29,20.244324,20.580597,-0.3362732
1979-05-30,20.287415,20.614014,-0.32659912
1979-05-31,20.330902,20.647797,-0.31689453
1979-06-01,20.373322,20.681946,-0.30862427
1979-06-02,20.413269,20.716461,-0.30319214
1979-06-03,20.442078,20.751373,-0.30929565
1979-06-04,20.45996,20.786652,-0.32669067
1979-06-05,20.47882,20.822327,-0.34350586
1979-06-06,20.510712,20.858368,-0.34765625
1979-06-07,20.567688,20.894775,-0.3270874
1979-06-08,20.63446,20.93155,-0.29708862
1979-06-09,20.694519,20.968658,-0.2741394
1979-06-10,20.757385,21.006073,-0.24868774
1979-06-11,20.832489,21.043762,-0.2112732
1979-06-12,20.92929,21.081665,-0.15237427
1979-06-13,21.024231,21.119751,-0.09552002
1979-06-14,21.093445,21.157959,-0.06451416
1979-06-15,21.145325,21.196228,-0.05090332
1979-06-16,21.188293,21.234497,-0.046203613
1979-06-17,21.230927,21.272675,-0.041748047
1979-06-18,21.269684,21.31076,-0.04107666
1979-06-19,21.297089,21.348602,-0.051513672
1979-06-20,21.315033,21.3862,-0.07116699
1979-06-21,21.325562,21.423462,-0.09790039
1979-06-22,21.330536,21.460327,-0.12979126
1979-06-23,21.345459,21.496796,-0.15133667
1979-06-24,21.377686,21.532776,-0.15509033
1979-06-25,21.415558,21.568237,-0.15267944
1979-06-26,21.447601,21.60321,-0.15560913
1979-06-27,21.462341,21.637665,-0.17532349
1979-06-28,21.468811,21.67163,-0.20281982
1979-06-29,21.482758,21.705078,-0.22232056
1979-06-30,21.501984,21.738037,-0.23605347
1979-07-01,21.524078,21.7706,-0.246521
1979-07-02,21.546722,21.802765,-0.25604248
1979-07-03,21.568146,21.834595,-0.26644897
1979-07-04,21.593048,21.86618,-0.27313232
1979-07-05,21.6279,21.897522,-0.2696228
1979-07-06,21.679077,21.92871,-0.24963379
1979-07-07,21.753113,21.959839,-0.20672607
1979-07-08,21.8331,21.990906,-0.1578064
1979-07-09,21.90216,22.022003,-0.11984253
1979-07-10,21.96579,22.053131,-0.08734131
1979-07-11,22.029358,22.084381,-0.055023193
1979-07-12,22.098297,22.115753,-0.017456055
1979-07-13,22.158386,22.147278,0.011108398
1979-07-14,22.196442,22.178925,0.01751709
1979-07-15,22.218872,22.210693,0.008178711
1979-07-16,22.232056,22.242554,-0.010498047
1979-07-17,22.242218,22.274506,-0.032287598
1979-07-18,22.251526,22.306488,-0.05496216
1979-07-19,22.260437,22.33844,-0.07800293
1979-07-20,22.27246,22.37033,-0.09786987
1979-07-21,22.291016,22.40207,-0.11105347
1979-07-22,22.319458,22.433563,-0.114105225
1979-07-23,22.362946,22.464783,-0.10183716
1979-07-24,22.417603,22.495636,-0.07803345
1979-07-25,22.472137,22.526062,-0.05392456
1979-07-26,22.515533,22.556,-0.04046631
1979-07-27,22.53656,22.585358,-0.048797607
1979-07-28,22.540314,22.614105,-0.073791504
1979-07-29,22.539032,22.642212,-0.10317993
1979-07-30,22.531525,22.669586,-0.13806152
1979-07-31,22.516388,22.696259,-0.1798706
1979-08-01,22.492523,22.722168,-0.22964478
1979-08-02,22.475433,22.747314,-0.2718811
1979-08-03,22.478302,22.771698,-0.293396
1979-08-04,22.495941,22.795319,-0.29937744
1979-08-05,22.52304,22.818176,-0.2951355
1979-08-06,22.554321,22.840271,-0.2859497
1979-08-07,22.599274,22.861664,-0.26239014
1979-08-08,22.658875,22.882355,-0.22348022
1979-08-09,22.714325,22.902344,-0.1880188
1979-08-10,22.746887,22.921661,-0.17477417
1979-08-11,22.737793,22.940308,-0.20251465
1979-08-12,22.69934,22.958313,-0.25897217
1979-08-13,22.656738,22.975677,-0.3189392
1979-08-14,22.61026,22.992432,-0.38217163
1979-08-15,22.56009,23.008514,-0.4484253
1979-08-16,22.506378,23.023956,-0.5175781
1979-08-17,22.472565,23.038727,-0.5661621
1979-08-18,22.474884,23.052826,-0.5779419
1979-08-19,22.50241,23.066193,-0.56378174
1979-08-20,22.544434,23.078857,-0.5344238
1979-08-21,22.589996,23.090729,-0.5007324
1979-08-22,22.622284,23.101837,-0.47955322
1979-08-23,22.640472,23.112091,-0.47161865
1979-08-24,22.657288,23.121521,-0.4642334
1979-08-25,22.685486,23.130066,-0.44458008
1979-08-26,22.737823,23.137726,-0.39990234
1979-08-27,22.793182,23.14444,-0.35125732
1979-08-28,22.827728,23.150238,-0.32250977
1979-08-29,22.850403,23.15512,-0.30471802
1979-08-30,22.870117,23.159058,-0.28894043
1979-08-31,22.895782,23.162079,-0.2662964
1979-09-01,22.915344,23.164154,-0.24880981
1979-09-02,22.915802,23.165375,-0.24957275
1979-09-03,22.90445,23.16571,-0.261261
1979-09-04,22.888489,23.165192,-0.27670288
1979-09-05,22.875275,23.16388,-0.28860474
1979-09-06,22.866974,23.161774,-0.2947998
1979-09-07,22.860657,23.158905,-0.2982483
1979-09-08,22.85617,23.155365,-0.29919434
1979-09-09,22.85318,23.151123,-0.29794312
1979-09-10,22.85141,23.14621,-0.2947998
1979-09-11,22.846619,23.140686,-0.29406738
1979-09-12,22.83783,23.134552,-0.2967224
1979-09-13,22.830048,23.127838,-0.29779053
1979-09-14,22.828308,23.120544,-0.29223633
1979-09-15,22.837677,23.11267,-0.2749939
1979-09-16,22.856659,23.104218,-0.2475586
1979-09-17,22.875458,23.095184,-0.21972656
1979-09-18,22.88681,23.085602,-0.1987915
1979-09-19,22.883331,23.075378,-0.19204712
1979-09-20,22.857788,23.064575,-0.20678711
1979-09-21,22.815216,23.053162,-0.23794556
1979-09-22,22.766296,23.041107,-0.2748108
1979-09-23,22.712677,23.028381,-0.31570435
1979-09-24,22.656067,23.015015,-0.35894775
1979-09-25,22.597992,23.000946,-0.4029541
1979-09-26,22.554718,22.986206,-0.43148804
1979-09-27,22.53479,22.970795,-0.43600464
1979-09-28,22.529205,22.954681,-0.42547607
1979-09-29,22.52884,22.937897,-0.40905762
1979-09-30,22.524689,22.92044,-0.39575195
1979-10-01,22.514313,22.902344,-0.388031
1979-10-02,22.500763,22.883575,-0.3828125
1979-10-03,22.483795,22.864227,-0.38043213
1979-10-04,22.463226,22.844238,-0.38101196
1979-10-05,22.438812,22.8237,-0.3848877
1979-10-06,22.406158,22.802582,-0.39642334
1979-10-07,22.3656,22.780975,-0.41537476
1979-10-08,22.325012,22.75882,-0.43380737
1979-10-09,22.29242,22.736176,-0.4437561
1979-10-10,22.275696,22.713074,-0.43737793
1979-10-11,22.2753,22.689484,-0.41418457
1979-10-12,22.280823,22.665436,-0.38461304
1979-10-13,22.284912,22.6409,-0.35598755
1979-10-14,22.280334,22.615906,-0.3355713
1979-10-15,22.259857,22.590424,-0.3305664
1979-10-16,22.223328,22.564453,-0.3411255
1979-10-17,22.176086,22.537994,-0.36190796
1979-10-18,22.119934,22.510956,-0.39102173
1979-10-19,22.05661,22.483398,-0.42678833
1979-10-20,21.987946,22.455261,-0.46731567
1979-10-21,21.926514,22.426514,-0.5
1979-10-22,21.880768,22.397156,-0.51638794
1979-10-23,21.847198,22.367157,-0.5199585
1979-10-24,21.822296,22.336548,-0.5142517
1979-10-25,21.80249,22.305267,-0.5027771
1979-10-26,21.78424,22.273346,-0.48910522
1979-10-27,21.766632,22.240784,-0.4741516
1979-10-28,21.750824,22.207642,-0.45681763
1979-10-29,21.738007,22.17389,-0.43588257
1979-10-30,21.729279,22.139557,-0.41027832
1979-10-31,21.714264,22.104706,-0.3904419
1979-11-01,21.685455,22.069397,-0.38394165
1979-11-02,21.649628,22.03363,-0.3840027
1979-11-03,21.613861,21.997498,-0.38363647
1979-11-04,21.585022,21.96106,-0.3760376
1979-11-05,21.560425,21.924347,-0.36392212
1979-11-06,21.532623,21.88742,-0.35479736
1979-11-07,21.502258,21.850342,-0.3480835
1979-11-08,21.46994,21.813171,-0.3432312
1979-11-09,21.436462,21.77594,-0.33947754
1979-11-10,21.399231,21.738708,-0.33947754
1979-11-11,21.357574,21.701508,-0.3439331
1979-11-12,21.315765,21.664337,-0.34857178
1979-11-13,21.278015,21.627258,-0.34924316
1979-11-14,21.248627,21.59024,-0.34161377
1979-11-15,21.229675,21.553345,-0.32366943
1979-11-16,21.21579,21.51651,-0.3007202
1979-11-17,21.200623,21.479767,-0.2791443
1979-11-18,21.178009,21.443115,-0.2651062
1979-11-19,21.141663,21.406525,-0.26486206
1979-11-20,21.093262,21.369934,-0.27667236
1979-11-21,21.039429,21.333405,-0.29397583
1979-11-22,20.982178,21.296875,-0.31469727
1979-11-23,20.923553,21.260315,-0.33676147
1979-11-24,20.865479,21.223755,-0.35827637
1979-11-25,20.813965,21.187195,-0.37322998
1979-11-26,20.772919,21.150574,-0.37765503
1979-11-27,20.742004,21.113922,-0.37191772
1979-11-28,20.720978,21.077301,-0.35632324
1979-11-29,20.709534,21.04065,-0.33111572
1979-11-30,20.695831,21.004059,-0.30822754
1979-12-01,20.67337,20.96753,-0.29415894
1979-12-02,20.650543,20.931122,-0.2805786
1979-12-03,20.635681,20.894836,-0.25915527
1979-12-04,20.636993,20.858765,-0.22177124
1979-12-05,20.63501,20.822937,-0.18792725
1979-12-06,20.613068,20.787384,-0.1743164
1979-12-07,20.584412,20.752197,-0.16778564
1979-12-08,20.562408,20.717377,-0.15496826
1979-12-09,20.560333,20.682953,-0.12261963
1979-12-10,20.563171,20.649017,-0.08584595
1979-12-11,20.551025,20.615509,-0.06448364
1979-12-12,20.53061,20.58252,-0.0519104
1979-12-13,20.508575,20.550049,-0.04147339
1979-12-14,20.49173,20.518036,-0.026306152
1979-12-15,20.478241,20.486542,-0.008300781
1979-12-16,20.458954,20.455505,0.0034484863
1979-12-17,20.429504,20.424927,0.0045776367
1979-12-18,20.385498,20.394745,-0.009246826
1979-12-19,20.322662,20.36493,-0.042266846
1979-12-20,20.247253,20.335419,-0.08816528
1979-12-21,20.172455,20.306213,-0.13375854
1979-12-22,20.10492,20.277191,-0.17227173
1979-12-23,20.0513,20.248383,-0.19708252
1979-12-24,20.01828,20.219696,-0.20141602
1979-12-25,20.011688,20.19107,-0.17938232
1979-12-26,20.024994,20.162537,-0.13754272
1979-12-27,20.046356,20.134003,-0.087646484
1979-12-28,20.064087,20.1055,-0.041412354
1979-12-29,20.066376,20.076996,-0.010620117
1979-12-30,20.041656,20.048492,-0.0068359375
1979-12-31,19.995544,20.019989,-0.02444458
1980-01-01,19.935608,19.991547,-0.05593872
1980-01-02,19.869446,19.963135,-0.093688965
1980-01-03,19.816101,19.934845,-0.1187439
1980-01-04,19.772339,19.906677,-0.13433838
1980-01-05,19.750305,19.878754,-0.12844849
1980-01-06,19.736359,19.851074,-0.114715576
1980-01-07,19.71695,19.8237,-0.10675049
1980-01-08,19.678528,19.796692,-0.11816406
1980-01-09,19.628235,19.770142,-0.14190674
1980-01-10,19.582,19.74411,-0.16210938
1980-01-11,19.539246,19.718597,-0.1793518
1980-01-12,19.49945,19.693665,-0.19421387
1980-01-13,19.462189,19.669403,-0.20721436
1980-01-14,19.430542,19.645782,-0.21524048
1980-01-15,19.408264,19.622864,-0.21459961
1980-01-16,19.395905,19.600616,-0.20471191
1980-01-17,19.394043,19.579102,-0.1850586
1980-01-18,19.403137,19.558258,-0.15512085
1980-01-19,19.407806,19.538116,-0.13031006
1980-01-20,19.399384,19.518616,-0.11923218
1980-01-21,19.388733,19.499725,-0.11099243
1980-01-22,19.38675,19.481445,-0.094696045
1980-01-23,19.404266,19.463715,-0.059448242
1980-01-24,19.422363,19.446503,-0.024139404
1980-01-25,19.42215,19.429749,-0.007598877
1980-01-26,19.414764,19.413391,0.001373291
1980-01-27,19.411285,19.39743,0.0138549805
1980-01-28,19.422821,19.381805,0.041015625
1980-01-29,19.4393,19.366486,0.07281494
1980-01-30,19.444305,19.35147,0.09283447
1980-01-31,19.439575,19.33667,0.10290527
1980-02-01,19.426666,19.322113,0.10455322
1980-02-02,19.407349,19.30777,0.09957886
1980-02-03,19.378479,19.29367,0.08480835
1980-02-04,19.341461,19.279785,0.061676025
1980-02-05,19.304474,19.266174,0.03829956
1980-02-06,19.275665,19.252777,0.022888184
1980-02-07,19.263245,19.239685,0.02355957
1980-02-08,19.275208,19.226898,0.048309326
1980-02-09,19.30423,19.214417,0.08981323
1980-02-10,19.33551,19.202332,0.13317871
1980-02-11,19.354156,19.190643,0.16351318
1980-02-12,19.345306,19.179413,0.16589355
1980-02-13,19.317719,19.16864,0.14907837
1980-02-14,19.286407,19.158386,0.12802124
1980-02-15,19.245483,19.148651,0.096832275
1980-02-16,19.18924,19.139496,0.049743652
1980-02-17,19.111725,19.13095,-0.019226074
1980-02-18,19.041595,19.123016,-0.0814209
1980-02-19,19.003448,19.115692,-0.11224365
1980-02-20,18.985199,19.10904,-0.12384033
1980-02-21,18.974976,19.103058,-0.12808228
1980-02-22,18.960632,19.097748,-0.13711548
1980-02-23,18.95694,19.09311,-0.13616943
1980-02-24,18.974731,19.089142,-0.1144104
1980-02-25,19.001038,19.085846,-0.08480835
1980-02-26,19.022705,19.083221,-0.060516357
1980-02-27,19.026672,19.081238,-0.05456543
1980-02-28,19.004395,19.079926,-0.075531006
1980-02-29,18.974945,19.079224,-0.104278564
1980-03-01,18.94342,19.079163,-0.13574219
1980-03-02,18.910553,19.079681,-0.16912842
1980-03-03,18.877014,19.08078,-0.20376587
1980-03-04,18.843567,19.082458,-0.2388916
1980-03-05,18.827942,19.084656,-0.25671387
1980-03-06,18.842316,19.087341,-0.24502563
1980-03-07,18.868164,19.090546,-0.22238159
1980-03-08,18.886932,19.094177,-0.20724487
1980-03-09,18.879974,19.098236,-0.21826172
1980-03-10,18.85849,19.102692,-0.24420166
1980-03-11,18.842102,19.107513,-0.26541138
1980-03-12,18.82425,19.11267,-0.28842163
1980-03-13,18.798523,19.118103,-0.31958008
1980-03-14,18.758362,19.12384,-0.36547852
1980-03-15,18.717316,19.129791,-0.4124756
1980-03-16,18.692871,19.135986,-0.44311523
1980-03-17,18.684326,19.142334,-0.4580078
1980-03-18,18.691162,19.148865,-0.45770264
1980-03-19,18.712646,19.155548,-0.4429016
1980-03-20,18.740448,19.162354,-0.42190552
1980-03-21,18.769958,19.169312,-0.39935303
1980-03-22,18.805206,19.176392,-0.3711853
1980-03-23,18.850403,19.183594,-0.33319092
1980-03-24,18.909515,19.190979,-0.28146362
1980-03-25,18.944397,19.198486,-0.25408936
1980-03-26,18.937805,19.206207,-0.2684021
1980-03-27,18.925842,19.214111,-0.28826904
1980-03-28,18.944458,19.22232,-0.27786255
1980-03-29,19.029785,19.230774,-0.20098877
1980-03-30,19.14447,19.239594,-0.09512329
1980-03-31,19.235535,19.24878,-0.013244629
1980-04-01,19.315094,19.258423,0.056671143
1980-04-02,19.395355,19.268524,0.12683105
1980-04-03,19.488525,19.279175,0.20935059
1980-04-04,19.556763,19.290375,0.26638794
1980-04-05,19.569794,19.302216,0.26757812
1980-04-06,19.550415,19.314697,0.23571777
1980-04-07,19.521759,19.32785,0.19390869
1980-04-08,19.506683,19.341736,0.16494751
1980-04-09,19.514404,19.356354,0.15805054
1980-04-10,19.532776,19.371704,0.16107178
1980-04-11,19.55249,19.387787,0.16470337
1980-04-12,19.5643,19.404602,0.15969849
1980-04-13,19.558838,19.42212,0.13671875
1980-04-14,19.541748,19.440338,0.10140991
1980-04-15,19.526733,19.459198,0.0675354
1980-04-16,19.516907,19.478699,0.038208008
1980-04-17,19.515503,19.498749,0.01675415
1980-04-18,19.525696,19.519348,0.0063476562
1980-04-19,19.5542,19.540436,0.013763428
1980-04-20,19.598846,19.56192,0.03692627
1980-04-21,19.649384,19.583832,0.06555176
1980-04-22,19.69522,19.606049,0.08917236
1980-04-23,19.725983,19.62857,0.09741211
1980-04-24,19.74112,19.651367,0.0897522
1980-04-25,19.747467,19.674347,0.07312012
1980-04-26,19.744995,19.69754,0.047454834
1980-04-27,19.733948,19.720917,0.013031006
1980-04-28,19.7146,19.744415,-0.029815674
1980-04-29,19.696503,19.768097,-0.07159424
1980-04-30,19.690002,19.7919,-0.10189819
1980-05-01,19.696625,19.815857,-0.11923218
1980-05-02,19.717712,19.839996,-0.122283936
1980-05-03,19.754974,19.864319,-0.10934448
1980-05-04,19.81015,19.888824,-0.07867432
1980-05-05,19.876617,19.913574,-0.036956787
1980-05-06,19.94336,19.938568,0.0047912598
1980-05-07,19.999207,19.963867,0.035339355
1980-05-08,20.033112,19.98944,0.043670654
1980-05-09,20.036896,20.01535,0.02154541
1980-05-10,20.019592,20.041626,-0.022033691
1980-05-11,19.995514,20.068237,-0.07272339
1980-05-12,19.979004,20.095276,-0.11627197
1980-05-13,19.984406,20.12268,-0.13827515
1980-05-14,20.01236,20.150482,-0.13812256
1980-05-15,20.05478,20.17871,-0.123931885
1980-05-16,20.113007,20.207367,-0.09436035
1980-05-17,20.188599,20.23639,-0.047790527
1980-05-18,20.282745,20.265839,0.016906738
1980-05-19,20.37912,20.295685,0.08343506
1980-05-20,20.459106,20.325897,0.13320923
1980-05-21,20.520569,20.356476,0.16409302
1980-05-22,20.561401,20.387451,0.1739502
1980-05-23,20.57956,20.418762,0.16079712
1980-05-24,20.575775,20.45044,0.1253357
1980-05-25,20.55783,20.482452,0.07537842
1980-05-26,20.53421,20.514832,0.019378662
1980-05-27,20.51361,20.547546,-0.033935547
1980-05-28,20.504608,20.580597,-0.07598877
1980-05-29,20.520813,20.614014,-0.09320068
1980-05-30,20.56488,20.647797,-0.08291626
1980-05-31,20.628235,20.681946,-0.053710938
1980-06-01,20.702301,20.716461,-0.014160156
1980-06-02,20.778534,20.751373,0.027160645
1980-06-03,20.84488,20.786652,0.05822754
1980-06-04,20.897491,20.822327,0.075164795
1980-06-05,20.940369,20.858368,0.08200073
1980-06-06,20.977203,20.894775,0.08242798
1980-06-07,21.011871,20.93155,0.080322266
1980-06-08,21.049225,20.968658,0.080566406
1980-06-09,21.08731,21.006073,0.08123779
1980-06-10,21.119324,21.043762,0.07556152
1980-06-11,21.13861,21.081665,0.0569458
1980-06-12,21.138336,21.119751,0.018585205
1980-06-13,21.138031,21.157959,-0.019927979
1980-06-14,21.153961,21.196228,-0.042266846
1980-06-15,21.174225,21.234497,-0.060272217
1980-06-16,21.18686,21.272675,-0.08581543
1980-06-17,21.179993,21.31076,-0.13076782
1980-06-18,21.173615,21.348602,-0.1749878
1980-06-19,21.189209,21.3862,-0.19699097
1980-06-20,21.21701,21.423462,-0.20645142
1980-06-21,21.2471,21.460327,-0.21322632
1980-06-22,21.269592,21.496796,-0.22720337
1980-06-23,21.29303,21.532776,-0.2397461
1980-06-24,21.329163,21.568237,-0.2390747
1980-06-25,21.372284,21.60321,-0.23092651
1980-06-26,21.416473,21.637665,-0.2211914
1980-06-27,21.456024,21.67163,-0.21560669
1980-06-28,21.494965,21.705078,-0.21011353
1980-06-29,21.537292,21.738037,-0.20074463
1980-06-30,21.57669,21.7706,-0.19390869
1980-07-01,21.606781,21.802765,-0.19598389
1980-07-02,21.621277,21.834595,-0.21331787
1980-07-03,21.63144,21.86618,-0.23474121
1980-07-04,21.648834,21.897522,-0.24868774
1980-07-05,21.666748,21.92871,-0.2619629
1980-07-06,21.678558,21.959839,-0.28128052
1980-07-07,21.677582,21.990906,-0.31332397
1980-07-08,21.674744,22.022003,-0.34725952
1980-07-09,21.684723,22.053131,-0.3684082
1980-07-10,21.706207,22.084381,-0.37817383
1980-07-11,21.737854,22.115753,-0.37789917
1980-07-12,21.77829,22.147278,-0.36898804
1980-07-13,21.82663,22.178925,-0.35229492
1980-07-14,21.881012,22.210693,-0.3296814
1980-07-15,21.93747,22.242554,-0.30508423
1980-07-16,21.991974,22.274506,-0.28253174
1980-07-17,22.040497,22.306488,-0.2659912
1980-07-18,22.083008,22.33844,-0.25543213
1980-07-19,22.118958,22.37033,-0.2513733
1980-07-20,22.142517,22.40207,-0.259552
1980-07-21,22.147888,22.433563,-0.28567505
1980-07-22,22.129456,22.464783,-0.33532715
1980-07-23,22.104523,22.495636,-0.39111328
1980-07-24,22.091522,22.526062,-0.4345398
1980-07-25,22.085144,22.556,-0.4708557
1980-07-26,22.079987,22.585358,-0.5053711
1980-07-27,22.070587,22.614105,-0.54351807
1980-07-28,22.070282,22.642212,-0.57192993
1980-07-29,22.092133,22.669586,-0.5774536
1980-07-30,22.129608,22.696259,-0.5666504
1980-07-31,22.176239,22.722168,-0.54592896
1980-08-01,22.225433,22.747314,-0.5218811
1980-08-02,22.260834,22.771698,-0.51086426
1980-08-03,22.280884,22.795319,-0.5144348
1980-08-04,22.300415,22.818176,-0.51776123
1980-08-05,22.334259,22.840271,-0.50601196
1980-08-06,22.397186,22.861664,-0.46447754
1980-08-07,22.469116,22.882355,-0.41323853
1980-08-08,22.5253,22.902344,-0.37704468
